Wall time,Step,Value
1786918395.5187118,0,-200.0
1786918405.307726,3200,-200.0
1786918414.2798848,6400,-200.0
1786918423.1731133,9600,-200.0
1786918431.7605958,12800,-200.0
1786918440.0985775,16000,-200.0
1786918448.839759,19200,-200.0
1786918457.6458123,22400,-200.0
1786918465.4377663,25600,-200.0
1786918475.543814,28800,-200.0
1786918487.20097,32000,-200.0
1786918497.182698,35200,-200.0
1786918508.6637344,38400,-200.0
1786918518.797733,41600,-200.0
1786918529.3355346,44800,-200.0
1786918538.6211755,48000,-200.0
1786918547.7302,51200,-200.0
1786918556.7051365,54400,-200.0
1786918565.6606402,57600,-200.0
1786918574.1419756,60800,-200.0
1786918583.6055682,64000,-200.0
1786918592.6764386,67200,-200.0
1786918602.3573728,70400,-200.0
1786918611.0593758,73600,-200.0
1786918620.2464159,76800,-200.0
1786918629.0939794,80000,-200.0
1786918636.1848736,83200,-200.0
1786918644.907758,86400,-200.0
1786918653.7603817,89600,-200.0
1786918663.0480225,92800,-200.0
1786918672.880264,96000,-200.0
1786918683.1939976,99200,-200.0
1786918692.4534314,102400,-200.0
1786918702.087807,105600,-200.0
1786918711.7725492,108800,-200.0
1786918722.340799,112000,-198.0
1786918733.6713953,115200,-185.10000610351562
1786918745.3424435,118400,-178.60000610351562
1786918755.854632,121344,-164.89999389648438
1786918763.399557,124248,-165.0
1786918770.6390965,126920,-164.1999969482422
1786918778.6190562,129544,-161.0
1786918787.044137,132040,-156.0
1786918795.9293647,134552,-140.6999969482422
1786918804.7114432,137216,-139.3000030517578
1786918813.4956744,139856,-138.10000610351562
1786918820.6603568,142504,-136.10000610351562
1786918828.5864532,145056,-133.89999389648438
1786918837.1351407,147480,-117.69999694824219
1786918845.9561102,150136,-112.5999984741211
1786918854.1827998,152624,-114.30000305175781
1786918861.8256426,154992,-114.69999694824219
1786918869.6936586,157808,-110.69999694824219
1786918878.4138575,160440,-111.30000305175781
1786918885.8511364,162968,-103.30000305175781
1786918893.7685022,165312,-102.5
1786918902.295185,167888,-113.80000305175781
1786918910.7312467,170512,-103.5999984741211
1786918919.4310176,172952,-105.69999694824219
1786918926.9194565,175408,-105.9000015258789
1786918934.854038,177816,-101.5
1786918943.51621,180408,-104.0999984741211
1786918952.0555737,182968,-101.19999694824219
1786918960.3874903,185416,-100.0
1786918969.8752444,187920,-108.4000015258789
1786918978.849093,190384,-103.0
1786918989.7524488,192752,-103.19999694824219
1786918999.1270163,195320,-103.0999984741211
1786919008.5477703,197920,-109.5999984741211
