Wall time,Step,Value
1786861041.8047771,0,-200.0
1786861411.0755844,16000,-200.0
1786861783.3630009,32000,-154.3000030517578
1786862155.4709172,48000,-117.69999694824219
1786862533.7336483,63946,-120.30000305175781
1786862901.032046,79378,-121.69999694824219
1786863274.2833524,94587,-125.69999694824219
1786863650.5894637,109760,-140.0
1786864023.8454163,125117,-114.5999984741211
1786864395.4986634,140345,-123.80000305175781
1786864764.2591345,155336,-133.3000030517578
1786865134.7179656,170352,-138.3000030517578
1786865509.8721364,185153,-112.69999694824219
