Wall time,Step,Value
1786574025.7904093,9600,0.007156250067055225
1786574033.5454006,14400,0.0
1786574040.5352573,19200,0.0494375005364418
1786574047.3468099,23256,0.12123076617717743
1786574055.6624067,27568,0.10939999669790268
1786574063.359003,31840,0.31736841797828674
1786574070.4601653,36072,0.42500001192092896
1786574077.4047806,39808,0.6399714350700378
1786574084.6015959,43456,0.7833921313285828
1786574092.4858882,46952,0.808526337146759
1786574099.1366498,50360,0.8840434551239014
1786574106.511098,53704,0.9112522006034851
1786574113.9693918,56968,0.9342582821846008
1786574121.5348585,60256,0.947378396987915
1786574129.0207644,63512,0.9568209648132324
1786574135.3683414,66752,0.9622558355331421
1786574142.5112245,69984,0.9661637544631958
1786574149.2091386,73224,0.9668771624565125
1786574155.9564812,78016,0.20721428096294403
1786574164.2104383,82824,0.029055556282401085
1786574171.403343,87616,0.01586666703224182
1786574178.2507718,91736,0.5133666396141052
1786574185.4952524,95560,0.5295925736427307
1786574192.682383,98848,0.9277735948562622
1786574200.6748724,102136,0.9572499990463257
1786574207.2698379,105408,0.9605542421340942
1786574214.3390105,108664,0.9635873436927795
