Wall time,Step,Value
1786256432.7046766,0,268.0
1786257726.6017456,8770,789.0
1786259159.2062554,17494,609.0
1786260606.1541114,26932,616.0
1786261993.6677334,35848,622.0
1786263433.0049179,44054,674.0
1786264942.842246,54094,727.0
1786266351.2186346,62846,538.0
1786268049.6799536,72992,557.0
1786269566.33983,81764,584.0
1786271005.8132703,90282,610.0
1786272527.0030622,98476,834.0
1786274085.0859575,107200,859.0
1786275724.1326253,117200,573.0
1786277129.4869142,125744,747.0
1786278597.3981128,135172,652.0
1786280038.4736211,143646,979.0
1786281635.2599657,153690,898.0
1786283391.9721184,163902,997.0
1786284730.6004162,172306,744.0
1786286088.3276305,180516,769.0
1786287484.735304,189022,784.0
1786288854.45242,197490,715.0
1786290256.6532302,206410,754.0
1786291586.741826,215070,655.0
1786293138.8924892,223962,926.0
1786294570.4378803,232970,1164.0
1786296026.216002,241722,1096.0
1786297371.9976454,250226,874.0
1786298882.371156,259678,1265.0
1786300312.0425107,268366,1012.0
1786301790.2169492,277810,843.0
1786303260.4485018,287266,1048.0
1786304594.946676,295766,929.0
1786306067.40988,305310,1020.0
1786307357.2915158,313888,833.0
1786308742.426118,322542,1229.0
1786310131.6026638,331232,908.0
1786311663.9773061,341020,893.0
1786313158.1275396,350166,1141.0
1786314572.7471871,359642,1096.0
1786315881.9343624,368176,1094.0
1786317179.8601618,376916,1127.0
1786318633.4652472,386690,1048.0
1786320028.8435168,395990,1107.0
1786321566.9825869,406594,881.0
1786322904.800314,415418,1092.0
1786324593.7720776,425512,1147.0
1786326052.4264507,435000,975.0
1786327485.072555,444586,1112.0
1786329058.7803695,454546,1213.0
1786330480.2384171,463522,1049.0
1786332087.4658768,474238,1025.0
1786333577.8024638,483294,1403.0
1786335058.4003794,492342,1153.0
1786336515.6120985,501756,984.0
1786338048.4805834,511130,1412.0
1786339535.5690389,520332,992.0
1786340995.759972,529834,1036.0
1786342567.6833956,539250,1023.0
1786344035.5898297,548664,1085.0
1786345596.989974,558170,1244.0
1786347017.8555317,567062,1086.0
1786348349.952157,575890,858.0
1786349827.3435767,585568,1015.0
1786351218.9439592,594810,1134.0
1786352618.767813,603696,1246.0
1786354075.1169553,613260,1288.0
1786355480.4770813,622024,1230.0
1786356933.570015,631484,1040.0
1786358406.5495603,640392,1122.0
1786359835.8354363,649966,974.0
1786361216.2374434,659204,865.0
1786362739.5148265,668882,1109.0
1786364193.717798,678618,862.0
1786365662.4258451,688248,1153.0
1786367160.3652258,697426,1156.0
1786368765.440138,707454,1170.0
1786370210.1931279,716854,1005.0
1786371736.773073,726762,887.0
1786373146.1042717,735874,928.0
1786374779.1800888,746318,855.0
1786376257.3694181,756190,1137.0
1786377686.2944758,765196,982.0
1786379006.71876,774200,859.0
1786380550.875865,784060,755.0
1786381908.4347186,793118,590.0
1786383390.0873513,802710,910.0
1786384926.1411886,812450,1151.0
1786386392.2309425,821530,949.0
1786387880.756076,830672,1021.0
1786389481.418656,840890,841.0
1786390874.1905491,849888,1139.0
1786392385.1800663,859644,1060.0
1786393826.2941964,868944,1400.0
1786395557.818809,879452,1056.0
1786397079.2854736,889066,1016.0
1786398525.2835753,898382,1036.0
1786400084.1405087,908176,810.0
1786401616.2109091,917766,1151.0
1786403038.78773,927114,1139.0
1786404711.7812698,937640,1141.0
1786406384.2916436,947664,700.0
1786407971.673691,957482,1195.0
1786409518.8174367,967028,1207.0
1786411049.037188,976464,1071.0
1786412522.5629175,985742,1076.0
1786414146.6354496,995186,1213.0
