Wall time,Step,Value
1785639292.2787025,0,65.0
1785639342.2325957,22086,210.0
1785639391.304542,45281,322.0
1785639437.423171,67560,332.0
1785639485.1029868,89321,350.0
1785639531.9587321,110720,440.0
1785639579.310023,133129,1017.0
1785639624.9990788,155816,366.0
1785639671.671339,178105,362.0
1785639719.2402322,199927,739.0
1785639767.0131793,223011,1178.0
1785639815.3263578,244999,917.0
1785639864.511516,268485,1088.0
1785639910.8316793,291459,1046.0
1785639958.5218785,314850,1146.0
1785640006.655168,337119,820.0
1785640055.136625,359992,948.0
1785640102.0320024,382693,877.0
1785640151.1001618,405258,876.0
1785640199.6801991,429110,931.0
1785640248.8033125,452426,922.0
1785640297.9894257,475482,1240.0
1785640348.3727431,498118,1440.0
1785640397.775786,522283,1325.0
1785640445.3950424,544895,1926.0
1785640492.0108232,567095,1450.0
1785640538.9894562,590259,1331.0
1785640587.4594972,613764,1447.0
1785640635.132274,636608,1288.0
1785640682.0158372,660040,1460.0
1785640730.542832,682858,1438.0
1785640778.2981672,706411,1446.0
1785640828.594893,729515,1420.0
1785640877.2689924,753668,1524.0
1785640925.6231098,777308,3324.0
1785640973.519313,800202,1322.0
1785641024.0345242,824347,1375.0
1785641072.9180908,846838,1395.0
1785641120.8870087,869265,1859.0
1785641170.3090885,892192,1989.0
1785641218.429851,913929,1904.0
1785641268.2469444,936995,2055.0
1785641315.6976302,959191,1947.0
1785641362.1091194,979782,1573.0
1785641410.2230847,1002553,1997.0
