Wall time,Step,Value
1785957361.5343416,0,-21.0
1785957473.6322293,16867,-21.0
1785957578.7184076,33774,-21.0
1785957682.692389,50626,-21.0
1785957790.12095,67696,-21.0
1785957893.1814158,84559,-20.700000762939453
1785957996.6469893,101388,-21.0
1785958098.1479237,118300,-21.0
1785958203.2120283,135156,-20.399999618530273
1785958311.5937696,152063,-20.299999237060547
1785958417.96955,168796,-20.5
1785958528.6126685,185824,-20.600000381469727
1785958636.8504038,202540,-19.600000381469727
1785958755.8560479,219322,-13.800000190734863
1785958874.4217362,236010,-16.399999618530273
1785958989.8483562,252708,-13.199999809265137
1785959228.6948564,269412,-8.800000190734863
1785959345.491023,286191,-17.799999237060547
1785959469.0832472,302906,-16.299999237060547
1785959588.841968,319585,-12.600000381469727
1785959718.6389663,336198,-7.0
1785959846.8368225,352903,-8.399999618530273
1785959977.320746,369708,-0.20000000298023224
1785960095.6493473,386387,-8.199999809265137
1785960213.8432364,403184,5.599999904632568
1785960335.1202645,420072,2.0
1785960447.1875331,436747,17.0
1785960566.5090358,453546,0.6000000238418579
1785960803.6429803,470170,-2.700000047683716
1785960912.8309212,486881,17.399999618530273
1785961021.0981295,503789,16.799999237060547
1785961133.498375,520465,12.300000190734863
1785961368.532485,537154,14.399999618530273
1785961481.4865968,553835,17.799999237060547
1785961594.304307,570447,17.899999618530273
1785961705.9789438,587209,17.200000762939453
1785961820.0147805,603958,17.700000762939453
1785961946.3993168,620611,15.600000381469727
1785962064.9280157,637288,17.899999618530273
1785962190.2600622,654220,18.899999618530273
1785962312.0296776,670827,18.200000762939453
1785962429.1344676,687882,17.100000381469727
1785962543.9836648,704548,19.899999618530273
1785962660.6985602,721275,18.899999618530273
1785962775.8688898,737976,19.100000381469727
1785962893.6180596,754716,19.700000762939453
1785963012.7576668,771437,19.200000762939453
1785963130.447553,788099,17.700000762939453
1785963246.4846447,804973,20.100000381469727
1785963365.8725398,821932,20.700000762939453
1785963478.4184206,838733,20.100000381469727
1785963592.9993362,855500,19.200000762939453
1785963703.144723,872169,21.0
1785963817.6079655,888847,21.0
1785963933.4922197,905504,20.700000762939453
1785964175.303816,922201,11.399999618530273
1785964292.2778232,938932,20.200000762939453
1785964407.7132645,955696,21.0
1785964522.178751,972406,20.600000381469727
1785964639.1790464,989237,21.0
1785964754.6651666,1005866,20.200000762939453
