Wall time,Step,Value
1785438979.69275,0,70.0
1785439085.8205376,17264,358.0
1785439188.3936803,34689,606.0
1785439288.9022253,52162,696.0
1785439391.279938,69463,964.0
1785439496.5822654,87028,589.0
1785439600.680554,104232,1244.0
1785439708.1383345,121296,1697.0
1785439813.8153367,138793,1092.0
1785439914.7472525,155839,1464.0
1785440015.7377095,172842,946.0
1785440116.568348,190031,901.0
1785440216.7466471,207096,878.0
1785440316.252175,224094,1294.0
1785440415.1967077,241216,1488.0
1785440516.3363743,258419,1672.0
1785440616.3434694,275608,1069.0
1785440717.869091,292780,1410.0
1785440822.366084,310003,1485.0
1785440922.631517,326899,1452.0
1785441023.004275,344045,1887.0
1785441122.192664,361368,1436.0
1785441219.434187,378289,1425.0
1785441319.2947247,395408,1608.0
1785441419.6290605,412471,1686.0
1785441523.194737,429386,1462.0
1785441625.140357,446448,1528.0
1785441727.9402375,463138,2850.0
1785441834.8692307,480311,1951.0
1785441934.626775,497450,1638.0
1785442036.6916106,514491,1282.0
1785442135.2735004,531325,1718.0
1785442233.918886,548486,1538.0
1785442334.022247,565588,1563.0
1785442433.9916122,582612,1960.0
1785442537.6540873,599425,1709.0
1785442637.4778838,616393,1924.0
1785442738.067629,633581,1168.0
1785442840.480347,650526,1863.0
1785442941.2509434,667288,1749.0
1785443039.1661677,684393,1896.0
1785443139.5841727,701484,2746.0
1785443240.982816,718308,1764.0
1785443341.185453,735203,2214.0
1785443445.9032,752398,2094.0
1785443546.8028247,769248,1809.0
1785443650.5608833,786201,2411.0
1785443747.671306,803181,2164.0
1785443851.2234685,820054,2128.0
1785443950.9168236,836879,2068.0
1785444053.2928467,853961,1960.0
1785444156.5028732,871031,1922.0
1785444252.663013,888064,1413.0
1785444356.9060302,905036,1727.0
1785444462.04622,922051,1869.0
1785444562.1196747,938953,1747.0
1785444662.3336687,956387,1900.0
1785444764.5098736,973277,1506.0
1785444861.663625,990346,1114.0
1785444966.1190178,1007364,1580.0
