Wall time,Step,Value
1785694735.7850873,0,-21.0
1785694779.3413284,20217,-21.0
1785694825.5799115,43983,-21.0
1785694869.6670773,66053,-20.600000381469727
1785694913.45741,87443,-21.0
1785694960.7163208,110299,-21.0
1785695003.324884,133051,-21.0
1785695047.8096964,156334,-21.0
1785695089.8248494,177608,-20.200000762939453
1785695136.103068,200557,-20.700000762939453
1785695184.1008542,223820,-20.100000381469727
1785695232.3341005,244789,-12.300000190734863
1785695283.9759867,267728,-15.399999618530273
1785695335.6504254,288178,-7.599999904632568
1785695387.3967855,311570,-1.5
1785695441.5516207,333927,-3.5
1785695492.9661674,354126,-1.0
1785695544.6571496,376342,-2.200000047683716
1785695600.1909518,404670,1.7999999523162842
1785695648.3966136,424433,-2.200000047683716
1785695696.8025088,442562,3.4000000953674316
1785695746.8439796,462087,-5.599999904632568
1785695796.3751497,482155,5.199999809265137
1785695849.3545156,505956,-0.5
1785695900.802591,529612,-3.799999952316284
1785695953.2352273,550230,-5.800000190734863
1785696003.9459972,571216,0.8999999761581421
1785696055.5072615,593396,9.600000381469727
1785696108.5172274,612352,4.800000190734863
1785696159.670363,631275,13.300000190734863
1785696205.87824,650749,16.0
1785696254.2995946,671097,17.5
1785696308.057393,692740,12.699999809265137
1785696362.124054,718166,15.300000190734863
1785696415.206565,742773,10.199999809265137
1785696467.59969,762830,8.899999618530273
1785696516.9224808,785608,16.299999237060547
1785696565.490492,810789,16.700000762939453
1785696613.1107051,834032,19.299999237060547
1785696660.8374097,854478,11.600000381469727
1785696707.2345648,875982,19.299999237060547
1785696754.111603,897101,19.5
1785696802.4128604,918813,10.699999809265137
1785696847.7171853,938979,19.600000381469727
1785696898.8375611,962535,19.5
1785696950.422484,986417,19.299999237060547
1785697001.5188112,1010225,19.600000381469727
1785697051.9290693,1034612,18.399999618530273
1785697098.6331902,1055871,19.799999237060547
1785697148.205826,1080254,18.899999618530273
1785697195.7417922,1100663,19.200000762939453
1785697244.4023843,1120883,18.799999237060547
1785697291.858409,1141961,19.700000762939453
1785697341.4971232,1167254,18.799999237060547
1785697389.3017259,1189452,19.600000381469727
1785697438.9221196,1211452,17.799999237060547
1785697489.6874952,1235151,19.5
1785697536.414175,1255462,19.299999237060547
1785697585.9201274,1277485,19.5
1785697632.5224264,1296627,18.899999618530273
1785697682.2610068,1319656,19.399999618530273
1785697731.8454206,1342586,19.399999618530273
1785697778.668503,1363028,18.799999237060547
1785697930.1114693,1384248,18.899999618530273
1785697981.5328896,1408527,19.299999237060547
1785698028.9142659,1430090,18.799999237060547
1785698077.9608552,1454109,19.0
1785698125.4238365,1474668,12.399999618530273
1785698174.0824215,1496267,19.399999618530273
1785698222.4425619,1519986,19.100000381469727
1785698269.3542335,1541748,19.899999618530273
1785698321.5293772,1565365,18.799999237060547
1785698373.5300465,1589778,19.899999618530273
1785698424.6207144,1612668,19.299999237060547
1785698473.8149087,1633634,19.100000381469727
1785698522.7836845,1657701,19.5
