Wall time,Step,Value
1785705698.9981706,0,-21.0
1785705804.304229,16824,-21.0
1785705906.994672,33684,-21.0
1785706013.9430156,50349,-20.899999618530273
1785706117.8534722,67085,-21.0
1785706223.8769853,84379,-21.0
1785706328.7570183,101197,-21.0
1785706434.648558,118159,-21.0
1785706540.365007,134975,-21.0
1785706645.0634408,151932,-20.399999618530273
1785706750.0716822,169110,-20.299999237060547
1785706862.8386643,186038,-20.100000381469727
1785706974.6869843,203095,-20.399999618530273
1785707096.8677096,219832,-19.100000381469727
1785707214.1823328,236569,-18.200000762939453
1785707332.337602,253267,-15.800000190734863
1785707459.3986087,270000,-13.800000190734863
1785707586.400608,286888,-16.100000381469727
1785707719.430276,303769,-13.5
1785707848.6975055,320458,-12.300000190734863
1785707983.055088,337073,-14.300000190734863
1785708218.6778777,353952,-6.400000095367432
1785708353.044397,370891,-5.900000095367432
1785708486.8671193,387506,-12.899999618530273
1785708630.2353384,404224,-12.899999618530273
1785708953.756811,421348,-6.800000190734863
1785709083.0587838,438151,-11.5
1785709219.46978,454949,-5.0
1785709379.8136456,471812,-0.5
1785709544.718078,488448,3.799999952316284
1785709704.7870684,505153,-1.7999999523162842
1785709850.4947143,521915,-11.600000381469727
1785710106.8270476,538550,3.0999999046325684
1785710358.9004083,555250,-3.0
1785710587.26096,571916,4.900000095367432
1785710750.102747,588695,-0.4000000059604645
1785710884.6612089,605327,-7.099999904632568
1785711104.5459406,621991,-0.699999988079071
1785711239.8274407,638698,-5.400000095367432
1785711371.5256002,655400,3.5999999046325684
1785711598.7016976,672063,-3.799999952316284
1785711732.9198546,688782,8.5
1785711960.3495383,705434,3.0
1785712089.630681,722147,10.5
1785712221.7567701,738815,6.800000190734863
1785712354.6483765,755444,12.199999809265137
1785712588.056725,772160,9.399999618530273
1785712727.0385263,788952,-0.5
1785712867.8149087,805754,10.5
1785713001.3418531,822555,-4.900000095367432
1785713238.3081515,839350,9.300000190734863
1785713380.4336593,855956,12.100000381469727
1785713521.671135,872753,12.800000190734863
1785713667.8726807,889893,9.800000190734863
1785713890.7886221,906679,15.800000190734863
1785714020.8329966,923292,15.699999809265137
1785714152.240018,940092,10.300000190734863
1785714279.0767417,956760,15.800000190734863
1785714403.718758,973458,10.699999809265137
1785714529.5206485,990154,14.899999618530273
1785714654.1378245,1006831,16.299999237060547
