Wall time,Step,Value
1782831763.165587,0,-21.0
1782832498.9801233,14597,-21.0
1782833248.4256763,29762,-21.0
1782834017.0570476,41924,-21.0
1782834792.0623662,55639,-20.33333396911621
1782835603.0400958,69755,-21.0
1782836372.069351,84652,-21.0
1782837086.0215302,97114,-21.0
1782837822.0252483,111046,-21.0
1782838553.7993777,124474,-21.0
1782839300.1335936,139156,-21.0
1782840038.3261328,153017,-21.0
1782840764.5643625,166848,-21.0
1782841521.4829192,181075,-21.0
1782842385.163142,199971,-18.33333396911621
1782843333.3608954,223530,-18.0
1782844387.5320537,255201,-16.66666603088379
1782845682.5165617,303728,-7.333333492279053
1782847148.9472067,367410,-8.333333015441895
1782848617.578032,442058,10.666666984558105
1782850100.1331315,503913,13.0
1782851537.866279,553828,17.33333396911621
1782853047.297851,605211,9.0
1782854434.3821328,651036,10.333333015441895
1782855901.0863924,697751,13.666666984558105
1782857314.5830312,749356,19.33333396911621
1782858822.4545078,804188,6.666666507720947
1782860283.3247328,853832,20.33333396911621
1782861671.9153974,915977,21.0
1782863100.6627927,972542,14.666666984558105
1782864377.0783234,1031195,21.0
1782865877.004275,1086192,16.0
