Wall time,Step,Value
1785989150.3636136,0,-21.0
1785990265.3739686,13067,-21.0
1785991384.6789281,25709,-21.0
1785992549.4004657,38800,-21.0
1785993751.6916735,52242,-21.0
1785994919.2824116,65506,-21.0
1785996145.5778232,78975,-21.0
1785997373.8396816,92509,-21.0
1785998615.541232,106475,-21.0
1785999870.259002,120516,-21.0
1786001093.093806,133910,-21.0
1786002373.122301,148171,-20.399999618530273
1786003611.5941477,161967,-20.0
1786004872.480057,176044,-20.0
1786006074.5692747,190110,-20.0
1786007376.2507362,204969,-20.0
1786008571.1086197,218653,-20.0
1786009738.2444997,232221,-20.0
1786010944.4668558,246374,-20.0
1786012157.4945507,260585,-20.0
1786013424.5259945,275699,-20.0
1786014641.0730286,290668,-20.0
1786016025.2631083,308068,-19.799999237060547
1786017451.376859,327183,-19.0
1786019248.74123,350496,-18.200000762939453
1786021070.192874,379441,-18.799999237060547
1786023539.837679,416079,-9.899999618530273
1786026246.8133683,460279,-7.699999809265137
1786029251.6938446,504627,-4.5
1786032453.1788893,551230,-3.0999999046325684
1786035606.1515777,601691,-1.399999976158142
1786038892.616704,654897,5.199999809265137
1786041545.817751,708380,15.100000381469727
1786043887.72473,746294,16.0
1786045942.1998322,778830,15.399999618530273
1786047879.4660242,811867,19.0
1786049766.5437934,842844,20.0
1786051562.3058324,870244,20.299999237060547
1786053623.6490767,899728,20.0
1786055405.20528,927228,20.899999618530273
1786057264.5441735,954868,20.299999237060547
1786059075.1522343,982613,20.700000762939453
