Wall time,Step,Value
1786421412.7537775,0,-21.0
1786421460.3270278,18570,-21.0
1786421506.1713183,40466,-21.0
1786421552.6951241,63720,-21.0
1786421599.7367656,86001,-20.5
1786421648.4302573,109120,-20.700000762939453
1786421700.1094105,132799,-20.100000381469727
1786421751.4715793,153467,-19.899999618530273
1786421803.8062618,173590,-19.0
1786421959.0669127,195974,-9.5
1786422017.5289114,216093,-12.100000381469727
1786422173.8873746,236843,-7.400000095367432
1786422236.1011577,259931,-13.600000381469727
1786422393.029907,280606,-12.199999809265137
1786422542.9654088,298760,-5.900000095367432
1786422601.5658722,320016,-4.300000190734863
1786422660.9689956,342953,-2.299999952316284
1786422712.7694945,362878,-3.0999999046325684
1786422762.5868614,381502,0.8999999761581421
1786422811.2052672,399762,-12.600000381469727
1786422866.5677989,420880,5.300000190734863
1786422927.0680633,444063,11.199999809265137
1786422986.4521794,464238,4.199999809265137
1786423037.8845794,482336,1.7999999523162842
1786423099.3035014,506805,9.800000190734863
1786423158.4432702,527304,6.699999809265137
1786423217.2809105,548715,4.5
1786423270.4716291,570253,10.100000381469727
1786423324.5678866,592955,-1.0
1786423382.1706827,613354,7.400000095367432
1786423439.7254257,632490,5.699999809265137
1786423496.4227352,653406,9.600000381469727
1786423560.4511654,675821,0.4000000059604645
1786423622.3103018,696597,3.700000047683716
1786423674.9444041,715448,10.800000190734863
1786423732.820476,735873,11.300000190734863
1786423788.0204601,758079,4.199999809265137
1786423852.991909,780428,7.0
1786423914.1230896,800861,10.800000190734863
1786423974.43685,821232,7.800000190734863
1786424032.0980692,839757,0.6000000238418579
1786424092.7050233,858811,7.0
1786424247.5667791,883293,15.600000381469727
1786424307.596701,901827,5.5
1786424367.0966163,921636,7.800000190734863
1786424432.756992,947598,7.099999904632568
1786424489.9456458,965572,8.699999809265137
1786424554.039445,986943,7.599999904632568
