Wall time,Step,Value
1786985525.0563786,4800,0.0
1786985590.3412855,7200,0.0
1786985651.3773808,9600,0.0
1786985713.974436,12000,0.0
1786985810.8113608,14400,0.0
1786985871.2122188,16800,0.0
1786985936.2904348,19200,0.0
1786986001.8147473,21600,0.0
1786986065.994177,24000,0.0
1786986165.2954729,26400,0.0
1786986227.8110077,28800,0.0
1786986292.8228314,31200,0.0
1786986358.9210682,33600,0.0
1786986423.4552097,36000,0.0
1786986525.5449288,38400,0.0
1786986590.135323,40800,0.0
1786986655.151794,43200,0.0
1786986719.9702358,45600,0.0
1786986782.470617,48000,0.0
1786986879.3367527,50400,0.0
1786986942.978924,52800,0.0
1786987005.510483,55200,0.0
1786987069.437339,57600,0.0
1786987129.7632332,60000,0.0
1786987233.727279,62400,0.0
1786987296.9959133,64800,0.0
1786987359.3031015,67200,0.0
1786987421.2250273,69600,0.0
1786987482.9729004,72000,0.0
1786987582.7158926,74400,0.0
1786987648.7958808,76800,0.0
1786987717.0262833,79200,0.0
1786987780.5658464,81600,0.0
1786987844.1118827,84000,0.0
1786987946.5327187,86400,0.0
1786988011.6656284,88800,0.0
1786988075.442483,91200,0.0
1786988140.246437,93600,0.0
1786988205.6770468,96000,0.0
1786988304.5286853,98400,0.0
1786988365.17721,100800,0.0
1786988433.6474931,103200,0.0
1786988500.8513334,105564,0.026000000536441803
1786988567.954641,107928,0.026000000536441803
1786988672.731573,110228,0.05000000074505806
1786988739.2412047,112628,0.0
1786988802.979607,115028,0.0
1786988871.1575017,117428,0.0
1786988936.2566392,119812,0.01850000023841858
1786989039.3100805,122212,0.0
1786989106.3941543,124612,0.0
1786989173.9112635,127012,0.0
1786989240.3499715,129412,0.0
1786989309.3690207,131812,0.0
1786989418.6197371,134212,0.0
1786989486.7355897,136612,0.0
1786989553.5244205,139012,0.0
1786989621.1498096,141412,0.0
1786989685.6294591,143812,0.0
1786989787.7645335,146212,0.0
1786989852.0884194,148612,0.0
1786989916.910767,151012,0.0
1786989980.576069,153412,0.0
1786990043.3554244,155812,0.0
1786990146.4739392,158212,0.0
1786990210.9430587,160411,0.08787500113248825
1786990275.50269,162811,0.0
1786990340.5402508,165211,0.0
1786990401.6004303,167611,0.0
1786990502.633506,170011,0.0
1786990567.7298381,172411,0.0
1786990632.1859727,174811,0.0
1786990696.635199,177211,0.0
1786990762.5171301,179611,0.0
1786990865.7609456,182011,0.0
1786990927.9064922,184411,0.0
1786990992.8408709,186776,0.025624999776482582
1786991055.886045,189176,0.0
1786991120.2418456,191576,0.0
1786991217.1735904,193976,0.0
1786991280.637761,196376,0.0
1786991345.2876313,198663,0.054875001311302185
1786991406.3105083,200983,0.042500000447034836
1786991470.1459267,203320,0.036125000566244125
1786991572.471828,205720,0.0
1786991632.2766387,208120,0.0
1786991694.7749112,210520,0.0
1786991759.6468682,212819,0.05037499964237213
1786991821.106932,215219,0.0
1786991917.5660288,217579,0.027499999850988388
1786991981.213324,219979,0.0
1786992046.4183147,222353,0.02225000038743019
1786992109.9614263,224753,0.0
1786992173.124563,227024,0.07337500154972076
1786992275.9528883,229173,0.10662499815225601
1786992341.4908495,231422,0.06912499666213989
1786992408.1032357,233822,0.0
1786992472.3987756,236222,0.0
1786992536.708952,238622,0.0
1786992639.2912703,240982,0.027499999850988388
1786992703.9041526,243242,0.06499999761581421
1786992767.7267144,245471,0.07662499696016312
1786992834.5279067,247871,0.0
1786992896.1761067,250208,0.048624999821186066
1786992994.7334921,252548,0.03500000014901161
1786993058.630572,254796,0.0820000022649765
1786993125.0718155,256991,0.08937499672174454
1786993192.1261184,258728,0.2861250042915344
1786993256.1264358,261036,0.04699999839067459
1786993355.371642,262964,0.21449999511241913
1786993419.5816307,264824,0.22750000655651093
1786993485.4241645,267108,0.0560000017285347
1786993551.32007,268715,0.3473750054836273
1786993614.370523,270814,0.1378750056028366
1786993717.8520534,272667,0.2551249861717224
1786993783.8674936,274627,0.1899999976158142
1786993848.1499536,276486,0.2528750002384186
1786993912.206041,278547,0.15212500095367432
1786993978.2809618,280794,0.06987500190734863
1786994080.1523328,282968,0.09724999964237213
1786994145.7123482,284878,0.2212499976158142
1786994207.1773334,287145,0.06237500160932541
