Wall time,Step,Value
1786985525.0564115,4800,0.0
1786985590.3415878,7200,0.0
1786985651.37741,9600,0.0
1786985713.974866,12000,0.0
1786985810.8113854,14400,0.0
1786985871.2122526,16800,0.0
1786985936.2908473,19200,0.0
1786986001.8152711,21600,0.0
1786986065.9944599,24000,0.0
1786986165.2961771,26400,0.0
1786986227.8116658,28800,0.0
1786986292.8235252,31200,0.0
1786986358.921101,33600,0.0
1786986423.455466,36000,0.0
1786986525.545185,38400,0.0
1786986590.135352,40800,0.0
1786986655.1520143,43200,0.0
1786986719.9702616,45600,0.0
1786986782.470857,48000,0.0
1786986879.337101,50400,0.0
1786986942.978963,52800,0.0
1786987005.5114398,55200,0.0
1786987069.4376335,57600,0.0
1786987129.7635374,60000,0.0
1786987233.727313,62400,0.0
1786987296.996379,64800,0.0
1786987359.3034189,67200,0.0
1786987421.2253318,69600,0.0
1786987482.97326,72000,0.0
1786987582.715921,74400,0.0
1786987648.7963684,76800,0.0
1786987717.026308,79200,0.0
1786987780.566219,81600,0.0
1786987844.1119065,84000,0.0
1786987946.5327592,86400,0.0
1786988011.6656525,88800,0.0
1786988075.4426649,91200,0.0
1786988140.2467327,93600,0.0
1786988205.6773648,96000,0.0
1786988304.5291336,98400,0.0
1786988365.177672,100800,0.0
1786988433.6479044,103200,0.0
1786988500.8525722,105564,0.0687895342707634
1786988567.9548268,107928,0.0687895342707634
1786988672.731603,110228,0.13228756189346313
1786988739.2412314,112628,0.0
1786988802.979779,115028,0.0
1786988871.1575446,117428,0.0
1786988936.2568438,119812,0.04894639924168587
1786989039.3101058,122212,0.0
1786989106.3946831,124612,0.0
1786989173.9117985,127012,0.0
1786989240.3499947,129412,0.0
1786989309.3698666,131812,0.0
1786989418.6200092,134212,0.0
1786989486.7362506,136612,0.0
1786989553.524848,139012,0.0
1786989621.1504416,141412,0.0
1786989685.6294813,143812,0.0
1786989787.7645657,146212,0.0
1786989852.0888329,148612,0.0
1786989916.9107895,151012,0.0
1786989980.5761106,153412,0.0
1786990043.3554468,155812,0.0
1786990146.4744701,158212,0.0
1786990210.9435666,160411,0.23249539732933044
1786990275.502722,162811,0.0
1786990340.5409713,165211,0.0
1786990401.6006048,167611,0.0
1786990502.6336792,170011,0.0
1786990567.730394,172411,0.0
1786990632.1859984,174811,0.0
1786990696.6352353,177211,0.0
1786990762.5176687,179611,0.0
1786990865.7609844,182011,0.0
1786990927.9065259,184411,0.0
1786990992.8408995,186776,0.06779737770557404
1786991055.8863165,189176,0.0
1786991120.2418706,191576,0.0
1786991217.1739855,193976,0.0
1786991280.638035,196376,0.0
1786991345.2881737,198663,0.14518560469150543
1786991406.310898,200983,0.1124444305896759
1786991470.1468453,203320,0.09557776898145676
1786991572.4722662,205720,0.0
1786991632.27705,208120,0.0
1786991694.7752862,210520,0.0
1786991759.6469035,212819,0.1332797259092331
1786991821.106957,215219,0.0
1786991917.5665746,217579,0.07275816053152084
1786991981.2137535,219979,0.0
1786992046.4185386,222353,0.05886796489357948
1786992109.9614503,224753,0.0
1786992173.1245925,227024,0.1395948976278305
1786992275.9529123,229173,0.2821032404899597
1786992341.4914176,231422,0.18288755416870117
1786992408.1032581,233822,0.0
1786992472.399443,236222,0.0
1786992536.7094667,238622,0.0
1786992639.2917128,240982,0.07275816053152084
1786992703.9041998,243242,0.1719738394021988
1786992767.7276878,245471,0.2027307003736496
1786992834.5279312,247871,0.0
1786992896.1766717,250208,0.09656984359025955
1786992994.733523,252548,0.09260129928588867
1786993058.6308415,254796,0.1524868905544281
1786993125.0722237,256991,0.2364640235900879
1786993192.126153,258728,0.37081143260002136
1786993256.1273255,261036,0.12435030937194824
1786993355.3716757,262964,0.31272032856941223
1786993419.5816534,264824,0.3940872251987457
1786993485.4241986,267108,0.14816206693649292
1786993551.3207324,268715,0.4131273925304413
1786993614.3708289,270814,0.2611735165119171
1786993717.8520875,272667,0.29272958636283875
1786993783.868036,274627,0.3313925266265869
1786993848.1499782,276486,0.3151989281177521
1786993912.2066767,278547,0.2636173665523529
