Wall time,Step,Value
1786648310.9497771,4800,0.0
1786648408.8213549,7200,0.0
1786648506.698006,9600,0.0
1786648604.9614754,12000,0.0
1786648775.8302941,14400,0.0
1786648873.7163913,16800,0.0
1786648972.4913647,19200,0.0
1786649069.2618535,21600,0.0
1786649166.5040781,24000,0.0
1786649332.9749584,26400,0.0
1786649431.469317,28800,0.0
1786649533.382494,31200,0.0
1786649630.1006157,33600,0.0
1786649727.7649493,36000,0.0
1786649895.834168,38400,0.0
1786649995.2473772,40800,0.0
1786650092.8214188,43200,0.0
1786650191.9204075,45600,0.0
1786650289.8715131,48000,0.0
1786650456.2526052,50400,0.0
1786650553.3176374,52800,0.0
1786650650.543606,55200,0.0
1786650748.0848875,57600,0.0
1786650844.401385,60000,0.0
1786651012.5650592,62400,0.0
1786651109.4898088,64800,0.0
1786651202.6366048,67200,0.0
1786651302.1383862,69600,0.0
1786651396.0920048,72000,0.0
1786651566.1163595,74400,0.0
1786651668.4988544,76800,0.0
1786651769.6589427,79200,0.0
1786651872.8874934,81600,0.0
1786651976.9911473,84000,0.0
1786652154.4496331,86400,0.0
1786652260.8216896,88800,0.0
1786652363.970938,91200,0.0
1786652465.636937,93600,0.0
1786652567.9149547,96000,0.0
1786652743.8960655,98400,0.0
1786652851.3021984,100800,0.0
1786652957.7923384,103200,0.0
1786653061.1257124,105600,0.0
1786653165.4349232,108000,0.0
1786653339.6310785,110400,0.0
1786653439.7624657,112800,0.0
1786653539.4283574,115200,0.0
1786653644.1142392,117600,0.0
1786653743.0730631,120000,0.0
1786653919.5888298,122400,0.0
1786654020.1746886,124800,0.0
1786654124.0497992,127200,0.0
1786654223.619415,129600,0.0
1786654323.751791,132000,0.0
1786654496.0676403,134400,0.0
1786654597.2765324,136800,0.0
1786654697.1426554,139200,0.0
1786654800.3237445,141600,0.0
1786654901.2468688,144000,0.0
1786655076.7084792,146400,0.0
1786655178.8213556,148800,0.0
1786655277.9261765,151200,0.0
1786655378.5654302,153600,0.0
1786655479.6075532,156000,0.0
1786655657.3823342,158400,0.0
1786655757.4125812,160800,0.0
1786655859.4010334,163200,0.0
1786655959.0466797,165600,0.0
1786656056.2252483,168000,0.0
1786656228.0016713,170400,0.0
1786656328.3411727,172800,0.0
1786656432.7152717,175200,0.0
1786656533.9961984,177600,0.0
1786656634.2395723,180000,0.0
1786656813.5179842,182400,0.0
1786656914.933301,184800,0.0
1786657016.6371744,187200,0.0
1786657121.5416913,189600,0.0
1786657221.1569302,192000,0.0
1786657391.1369026,194400,0.0
1786657491.1073549,196800,0.0
1786657591.0658584,199200,0.0
1786657691.8325663,201600,0.0
1786657792.9300387,204000,0.0
1786657959.5831554,206400,0.0
1786658056.9612837,208800,0.0
1786658154.0693939,211200,0.0
1786658251.8941476,213600,0.0
1786658351.996966,216000,0.0
1786658522.4884408,218400,0.0
1786658621.30753,220800,0.0
1786658719.3331292,223200,0.0
1786658819.6908767,225600,0.0
1786658917.9135363,228000,0.0
1786659084.7549949,230400,0.0
1786659184.4693015,232800,0.0
1786659281.537662,235200,0.0
1786659380.3300104,237600,0.0
1786659479.8551042,240000,0.0
1786659651.5777676,242400,0.0
1786659751.9033022,244800,0.0
1786659851.1422384,247200,0.0
1786659948.482294,249600,0.0
1786660048.498066,252000,0.0
1786660217.706007,254400,0.0
1786660314.7090995,256800,0.0
1786660411.1439247,259200,0.0
1786660511.5083802,261600,0.0
1786660615.3121083,264000,0.0
1786660786.9260042,266400,0.0
