Wall time,Step,Value
1786836899.4318163,3000,0.0
1786836912.9130113,4290,0.625
1786836929.7643728,6010,0.0
1786836942.5950246,7250,0.0
1786836959.9905517,9010,0.0
1786836972.4658074,10250,0.0
1786836982.6424239,11330,0.3009999990463257
1786836988.3070428,12010,0.0
1786837000.776464,13250,0.0
1786837012.0213084,14330,0.0
1786837018.3619978,15010,0.0
1786837031.0283618,16250,0.0
1786837041.3437746,17330,0.0
1786837048.0031726,18010,0.0
1786837059.07515,19250,0.0
1786837072.0021017,20330,0.0
1786837078.4497797,21010,0.0
1786837091.9915147,22250,0.0
1786837101.5761127,23330,0.0
1786837107.306109,24010,0.0
1786837120.203683,25250,0.0
1786837132.0657609,26330,0.0
1786837138.0559661,27010,0.0
1786837149.6621823,28250,0.0
1786837158.8178558,29330,0.0
1786837165.190269,30010,0.0
1786837177.514161,31250,0.0
1786837189.4513805,32330,0.0
1786837195.9673755,33010,0.0
1786837207.8166986,34250,0.0
1786837217.4939096,35330,0.0
1786837223.8248813,36010,0.0
1786837236.8188286,37250,0.0
1786837247.7531116,38330,0.0
1786837253.9996803,39010,0.0
1786837267.0036783,40250,0.0
1786837276.7751002,41330,0.0
1786837282.7813213,42010,0.0
1786837295.6040418,43250,0.0
1786837306.443181,44330,0.0
1786837312.7165332,45010,0.0
1786837325.9072938,46250,0.0
1786837335.8210359,47330,0.0
1786837341.7791054,48010,0.0
1786837353.618006,49250,0.0
1786837364.834545,50330,0.0
1786837371.6133544,51010,0.0
1786837384.4277275,52250,0.0
1786837394.1391792,53330,0.0
1786837399.8810015,54010,0.0
1786837412.5461998,55250,0.0
1786837423.2161977,56330,0.0
1786837430.3807418,57010,0.0
1786837443.1597424,58250,0.0
1786837453.3742328,59330,0.0
1786837459.7288852,60010,0.0
1786837472.3372507,61250,0.0
1786837482.0541692,62330,0.0
1786837488.5656831,63010,0.0
1786837501.1742656,64250,0.0
1786837511.5366418,65330,0.0
1786837518.1790962,66010,0.0
1786837530.841907,67250,0.0
1786837542.3792443,68330,0.0
1786837548.1748705,69010,0.0
1786837562.0638645,70250,0.0
1786837572.9859436,71330,0.0
1786837579.1459475,72010,0.0
1786837591.592052,73250,0.0
1786837603.1788898,74330,0.0
1786837609.869704,75010,0.0
1786837622.4475224,76250,0.0
1786837633.4059587,77330,0.0
1786837639.1856046,78010,0.0
1786837650.6694467,79250,0.0
1786837661.264137,80330,0.0
1786837667.5748262,81010,0.0
1786837678.839406,82250,0.0
1786837688.455691,83330,0.0
1786837694.8403134,84010,0.0
1786837706.8884697,85250,0.0
1786837718.052515,86330,0.0
1786837724.1714714,87010,0.0
1786837736.063793,88250,0.0
1786837746.042526,89330,0.0
1786837752.4665449,90010,0.0
1786837764.4171083,91250,0.0
1786837775.450627,92330,0.0
1786837781.6608505,93010,0.0
1786837793.9071054,94250,0.0
1786837803.512908,95330,0.0
1786837810.1667123,96010,0.0
1786837823.0270343,97250,0.0
1786837832.846136,98330,0.0
1786837839.341878,99010,0.0
1786837852.18354,100250,0.0
1786837862.096267,101330,0.0
1786837864.3988013,101570,0.23199999332427979
1786837869.1104155,102010,0.0
1786837881.6356235,103250,0.0
1786837892.3170667,104330,0.0
1786837894.7491536,104570,0.0
1786837898.6616898,105010,0.0
1786837910.3379867,106250,0.0
1786837920.3250897,107330,0.0
1786837922.4462385,107570,0.0
1786837926.5578935,108010,0.0
1786837929.274476,108240,0.45100000500679016
1786837949.968875,110360,0.0
1786837951.870654,110560,0.0
1786837956.21095,111000,0.0
1786837958.0374541,111200,0.0
1786837978.5507946,113360,0.0
1786837980.4929416,113560,0.0
1786837982.5013976,113770,0.19300000369548798
1786837984.983723,114010,0.0
1786837987.7613337,114210,0.0
1786838007.9096603,116330,0.0
1786838010.1727848,116570,0.0
1786838012.0802212,116770,0.0
1786838014.3221285,117010,0.0
1786838016.0717998,117210,0.0
1786838035.3918574,119330,0.0
1786838037.8080885,119570,0.0
1786838039.4841487,119770,0.0
1786838041.5479288,120010,0.0
1786838044.0838451,120210,0.0
1786838064.007868,122330,0.0
1786838066.488797,122570,0.0
1786838068.3845341,122770,0.0
1786838070.5827634,123010,0.0
1786838072.305709,123210,0.0
1786838092.7324457,125330,0.0
1786838095.060899,125570,0.0
1786838096.8800113,125770,0.0
1786838099.1421986,126010,0.0
1786838102.1904454,126210,0.0
1786838122.402723,128330,0.0
1786838124.3108785,128570,0.0
1786838125.9648476,128770,0.0
1786838127.9403398,129010,0.0
1786838129.6522155,129210,0.0
1786838148.843909,131330,0.0
1786838151.1512432,131570,0.0
1786838152.9987948,131770,0.0
1786838155.1000288,132010,0.0
1786838157.7948663,132210,0.0
1786838176.5551517,134330,0.0
1786838178.4949052,134570,0.0
1786838180.266775,134770,0.0
1786838182.1931882,135010,0.0
1786838183.9065971,135210,0.0
1786838202.2674558,137330,0.0
1786838204.1680057,137570,0.0
1786838205.6180336,137770,0.0
1786838207.3221722,138010,0.0
1786838209.633425,138210,0.0
1786838229.297281,140330,0.0
1786838231.5789514,140570,0.0
1786838233.2316387,140770,0.0
1786838235.245646,141010,0.0
1786838236.843036,141210,0.0
1786838255.9855928,143330,0.0
1786838258.1469612,143570,0.0
1786838260.0275235,143770,0.0
1786838262.3713894,144010,0.0
1786838265.0684202,144210,0.0
1786838284.3860466,146330,0.0
1786838286.4189415,146570,0.0
1786838288.070461,146770,0.0
1786838290.3527348,147010,0.0
1786838292.2404165,147210,0.0
1786838312.1581233,149330,0.0
1786838314.165305,149570,0.0
1786838315.8451064,149770,0.0
1786838317.9780471,150010,0.0
1786838320.422667,150210,0.0
1786838339.6209433,152330,0.0
1786838341.9006753,152570,0.0
1786838344.0237615,152770,0.0
1786838346.1695788,153010,0.0
1786838348.048956,153210,0.0
1786838367.0975268,155330,0.0
1786838369.1383002,155570,0.0
1786838370.850661,155770,0.0
1786838372.8587148,156010,0.0
1786838375.1278777,156210,0.0
1786838393.8963194,158330,0.0
1786838396.1573067,158570,0.0
1786838397.8973129,158770,0.0
1786838400.145028,159010,0.0
1786838401.8205502,159210,0.0
1786838420.8718164,161330,0.0
1786838423.1862319,161570,0.0
1786838425.0689204,161770,0.0
